SOURCE,TARGET,WEIGHT
ORD,AZO,509.3333333333333
ORD,BDL,781.5
ORD,BHM,1552.0
ORD,BMI,740.0
ORD,BNA,184.7
ORD,BOI,843.0
ORD,BOS,204.72727272727272
ORD,BTV,1549.0
ORD,BUF,1460.0
ORD,BWI,299.3333333333333
ORD,BZN,674.6666666666666
ORD,CGI,1460.0
ORD,CHA,740.0
ORD,CHS,572.6666666666666
ORD,CID,500.0
ORD,CKB,1460.0
ORD,CLE,401.5
ORD,CLT,215.7
ORD,CMH,248.2857142857143
ORD,CMI,756.0
ORD,CMX,767.5
ORD,COS,882.5
ORD,COU,1460.0
ORD,CVG,292.1666666666667
ORD,CWA,760.5
ORD,DAL,499.75
ORD,DAY,1460.0
ORD,DBQ,755.5
ORD,DCA,180.16666666666663
ORD,DEC,1460.0
ORD,DEN,262.0
ORD,DFW,211.69230769230768
ORD,DLH,740.0
ORD,DSM,500.0
ORD,DTW,172.63636363636363
ORD,EAR,1573.0
ORD,EAU,740.0
ORD,EGE,740.0
ORD,ELP,1671.0
ORD,EVV,1460.0
ORD,EWR,267.0
ORD,EYW,822.5
ORD,FAR,532.6666666666666
ORD,FAT,1460.0
ORD,FCA,1460.0
ORD,FLL,307.2
ORD,FNT,740.0
ORD,FSD,778.5
ORD,FWA,388.0
ORD,GEG,1671.0
ORD,GRB,500.0
ORD,GRR,260.0
ORD,GSO,790.0
ORD,GSP,740.0
ORD,HDN,895.5
ORD,HPN,740.0
ORD,HSV,740.0
ORD,IAD,575.3333333333334
ORD,IAH,333.0
ORD,ICT,409.75
ORD,IND,266.0
ORD,JAC,678.3333333333334
ORD,JAX,474.0
ORD,JFK,306.0
ORD,JLN,1554.0
ORD,JST,1460.0
ORD,LAN,512.6666666666667
ORD,LAS,328.125
ORD,LAX,335.08333333333326
ORD,LEX,797.5
ORD,LGA,166.5
ORD,LIT,1563.0
ORD,LNK,1460.0
ORD,LSE,763.0
ORD,LWB,1460.0
ORD,MBS,1460.0
ORD,MCI,338.6
ORD,MCO,211.84615384615387
ORD,MCW,1460.0
ORD,MDT,777.0
ORD,MEM,1460.0
ORD,MHK,789.5
ORD,MHT,1460.0
ORD,MIA,242.8
ORD,MKE,759.5
ORD,MKG,740.0
ORD,MLI,387.25
ORD,MQT,765.5
ORD,MSN,313.4
ORD,MSP,193.5
ORD,MSY,481.0
ORD,MTJ,1655.0
ORD,OKC,449.25
ORD,OMA,396.25
ORD,ORF,534.3333333333334
ORD,PAH,809.0
ORD,PBI,653.6666666666666
ORD,PDX,552.0
ORD,PHL,261.0
ORD,PHX,273.8461538461538
ORD,PIA,761.0
ORD,PIT,521.3333333333333
ORD,PSP,870.0
ORD,PVD,1460.0
ORD,PWM,789.0
ORD,RAP,1585.0
ORD,RDU,558.3333333333334
ORD,RIC,782.5
ORD,ROC,772.0
ORD,RST,1460.0
ORD,RSW,302.1
ORD,SAN,553.25
ORD,SAT,827.5
ORD,SAV,740.0
ORD,SBN,308.0
ORD,SDF,319.0
ORD,SEA,374.45454545454544
ORD,SFO,368.22222222222223
ORD,SGF,559.0
ORD,SJU,570.75
ORD,SLC,320.5
ORD,SLN,1574.0
ORD,SMF,862.0
ORD,SNA,565.25
ORD,SRQ,641.6666666666666
ORD,STL,420.75
ORD,STT,984.5
ORD,SUN,1460.0
ORD,SUX,1538.0
ORD,SYR,397.75
ORD,TOL,758.5
ORD,TPA,258.9
ORD,TUL,575.3333333333334
ORD,TUS,960.5
ORD,TVC,513.0
ORD,TYS,524.3333333333333
ORD,XNA,791.0
ORF,ATL,442.25
ORF,BNA,1594.0
ORF,BWI,549.0
ORF,CLT,438.5
ORF,DCA,531.6666666666667
ORF,DEN,873.0
ORF,DFW,928.5
ORF,DTW,740.0
ORF,EWR,438.5
ORF,IAD,542.3333333333334
ORF,IAH,1632.0
ORF,LGA,365.0
ORF,MCO,1555.0
ORF,MDW,1584.0
ORF,MIA,856.0
ORF,ORD,465.0
ORF,PHL,544.6666666666666
ORH,FLL,1629.0
ORH,JFK,758.5
ORH,PHL,1520.0
PAE,BOI,1518.0
PAE,GEG,1499.0
PAE,LAS,1578.0
PAE,PHX,1604.0
PAE,PSP,1595.0
PAH,ORD,770.0
PBG,FLL,1626.0
PBG,IAD,823.5
PBG,SFB,1620.0
PBI,ACY,1592.0
PBI,ATL,258.8888888888889
PBI,BDL,1595.0
PBI,BOS,431.6
PBI,BWI,618.6666666666667
PBI,CLT,474.5
PBI,DCA,420.0
PBI,DFW,659.3333333333334
PBI,DTW,1603.0
PBI,EWR,332.33333333333337
PBI,HPN,656.3333333333334
PBI,IAD,865.0
PBI,IAH,879.5
PBI,ISP,485.5
PBI,JFK,305.8571428571429
PBI,LAX,1776.0
PBI,LGA,374.5
PBI,ORD,554.6666666666666
PBI,PHL,436.2
PBI,PVD,1595.0
PBI,TTN,869.0
PDX,ABQ,1603.0
PDX,ATL,985.5
PDX,AUS,1659.0
PDX,BOI,548.6666666666666
PDX,BOS,1748.0
PDX,BUR,1567.0
PDX,CLT,1728.0
PDX,DAL,1663.0
PDX,DCA,1718.0
PDX,DEN,288.1
PDX,DFW,580.75
PDX,EWR,1011.0
PDX,FAT,1547.0
PDX,GEG,789.5
PDX,IAD,1710.0
PDX,IAH,954.0
PDX,JFK,653.0
PDX,LAS,300.625
PDX,LAX,264.6
PDX,MCI,1636.0
PDX,MCO,1748.0
PDX,MDW,1665.0
PDX,MFR,1500.0
PDX,MSP,911.0
PDX,OAK,457.5
PDX,ONT,1565.0
PDX,ORD,576.75
PDX,PHX,287.5
PDX,PSP,465.75
PDX,RNO,801.5
PDX,SAN,498.25
PDX,SEA,135.1764705882353
PDX,SFO,306.2857142857143
PDX,SJC,330.3333333333333
PDX,SLC,462.25
PDX,SMF,446.5
PDX,SNA,578.6666666666666
PDX,STL,1658.0
PDX,STS,812.5
PDX,TPA,1752.0
PDX,TUS,1598.0
PGD,BLV,1580.0
PGD,CID,1614.0
PGD,CVG,1569.0
PGD,FNT,1602.0
PGD,FWA,1585.0
PGD,GRR,1601.0
PGD,IND,1585.0
PGD,LCK,1576.0
PGD,MCI,1610.0
PGD,OMA,1628.0
PGD,PSM,1611.0
PGD,SDF,1573.0
PGD,STC,1640.0
PGV,CLT,546.0
PHF,CLT,437.5
PHF,PHL,1499.0
PHL,ALB,1509.0
PHL,ART,1510.0
PHL,ATL,248.54545454545456
PHL,AUS,982.0
PHL,AVL,1545.0
PHL,BDL,777.5
PHL,BGR,815.5
PHL,BHM,1584.0
PHL,BNA,406.6
PHL,BOS,265.1428571428572
PHL,BTV,797.5
PHL,BUF,794.0
PHL,CAE,1547.0
PHL,CAK,1534.0
PHL,CHS,830.5
PHL,CLE,817.5
PHL,CLT,278.375
PHL,CMH,580.6666666666666
PHL,CVG,591.0
PHL,DAB,1580.0
PHL,DAL,1460.0
PHL,DAY,590.3333333333333
PHL,DCA,529.0
PHL,DEN,546.4
PHL,DFW,413.5
PHL,DTW,343.0
PHL,EYW,900.5
PHL,FLL,340.57142857142856
PHL,FWA,1565.0
PHL,GSO,809.0
PHL,GSP,827.5
PHL,IAD,775.0
PHL,IAH,947.0
PHL,ILM,1529.0
PHL,IND,850.0
PHL,ISP,1490.0
PHL,JAX,847.0
PHL,JFK,1490.0
PHL,LAS,606.5
PHL,LAX,590.8333333333333
PHL,MCI,923.5
PHL,MCO,222.16666666666669
PHL,MDT,526.3333333333333
PHL,MDW,799.5
PHL,MEM,1631.0
PHL,MHT,791.5
PHL,MIA,319.33333333333337
PHL,MKE,801.0
PHL,MSN,1585.0
PHL,MSP,540.25
PHL,MSY,920.0
PHL,MYR,814.0
PHL,ORD,277.1428571428572
PHL,ORF,542.0
PHL,ORH,1504.0
PHL,PBI,441.4
PHL,PHF,1501.0
PHL,PHX,609.8
PHL,PIT,431.25
PHL,PNS,1617.0
PHL,PVD,781.5
PHL,PWM,797.5
PHL,RDU,443.75
PHL,RIC,532.6666666666666
PHL,ROA,1517.0
PHL,ROC,790.5
PHL,RSW,457.0
PHL,SAN,1793.0
PHL,SAV,837.5
PHL,SBY,1488.0
PHL,SCE,794.0
PHL,SDF,851.0
PHL,SEA,1083.0
PHL,SFO,1089.0
PHL,SJU,448.83333333333326
PHL,SLC,1026.5
PHL,SRQ,880.5
PHL,STL,519.5
PHL,STT,1646.0
PHL,SYR,785.5
PHL,TPA,337.375
PHL,TYS,839.0
PHX,ABQ,356.4
PHX,ACV,1582.0
PHX,ASE,1460.0
PHX,ATL,404.28571428571433
PHX,AUS,302.625
PHX,BFL,1524.0
PHX,BIL,1460.0
PHX,BIS,1613.0
PHX,BNA,553.75
PHX,BOI,497.5
PHX,BOS,981.0
PHX,BUF,1654.0
PHX,BUR,327.6666666666667
PHX,BWI,956.5
PHX,CID,1612.0
PHX,CLE,686.3333333333333
PHX,CLT,504.4
PHX,CMH,679.0
PHX,COS,820.5
PHX,CVG,914.5
PHX,DAL,367.5
PHX,DCA,842.0
PHX,DEN,185.94444444444449
PHX,DFW,237.66666666666669
PHX,DRO,1520.0
PHX,DSM,816.5
PHX,DTW,487.6
PHX,EGE,1548.0
PHX,ELP,309.8333333333333
PHX,EUG,1460.0
PHX,EWR,452.1666666666666
PHX,FAR,1460.0
PHX,FAT,1534.0
PHX,FLG,767.0
PHX,FLL,957.5
PHX,GEG,646.6666666666666
PHX,GJT,1531.0
PHX,GRR,1631.0
PHX,HOU,503.75
PHX,IAD,950.0
PHX,IAH,321.0
PHX,ICT,1565.0
PHX,IDA,1571.0
PHX,IND,661.0
PHX,JFK,733.0
PHX,LAS,246.5
PHX,LAX,159.61111111111111
PHX,LBB,1536.0
PHX,LGA,1718.0
PHX,LGB,437.75
PHX,LIT,1589.0
PHX,MAF,1534.0
PHX,MCI,432.4
PHX,MCO,468.1666666666666
PHX,MDW,318.2857142857143
PHX,MEM,1604.0
PHX,MFR,1584.0
PHX,MIA,712.3333333333333
PHX,MKE,443.4
PHX,MRY,1557.0
PHX,MSN,1628.0
PHX,MSP,385.6666666666667
PHX,MSY,888.0
PHX,MTJ,1527.0
PHX,OAK,403.6
PHX,OKC,601.3333333333333
PHX,OMA,478.0
PHX,ONT,417.5
PHX,ORD,241.0
PHX,PAE,1644.0
PHX,PDX,316.5
PHX,PHL,526.6
PHX,PIT,938.5
PHX,PSP,532.0
PHX,RDM,871.0
PHX,RDU,1460.0
PHX,RNO,592.6666666666667
PHX,ROW,1521.0
PHX,SAF,1513.0
PHX,SAN,249.5
PHX,SAT,478.5
PHX,SBA,1530.0
PHX,SBP,816.0
PHX,SDF,1621.0
PHX,SEA,257.0
PHX,SFO,251.1818181818182
PHX,SGU,1507.0
PHX,SJC,399.6
PHX,SLC,214.41666666666669
PHX,SMF,363.0
PHX,SNA,281.2857142857143
PHX,STL,422.0
PHX,STS,1460.0
PHX,TPA,937.5
PHX,TUL,609.6666666666667
PHX,TUS,524.6666666666667
PHX,YUM,768.0
PIA,AZA,1641.0
PIA,CLT,823.5
PIA,DFW,860.0
PIA,FLL,1617.0
PIA,ORD,753.5
PIA,PIE,1591.0
PIB,IAH,1460.0
PIE,ABE,1581.0
PIE,FAR,1652.0
PIE,FNT,1591.0
PIE,GRR,1593.0
PIE,MCI,1603.0
PIE,PIA,1594.0
PIE,PVU,1706.0
PIE,SGF,1585.0
PIE,SYR,1595.0
PIE,TYS,1527.0
PIH,SLC,1492.0
PIT,ATL,390.4
PIT,BNA,825.0
PIT,BOS,545.3333333333334
PIT,BWI,776.0
PIT,CLT,325.8333333333333
PIT,DAL,1644.0
PIT,DCA,540.6666666666666
PIT,DEN,706.6666666666666
PIT,DFW,926.5
PIT,DTW,780.5
PIT,EWR,351.2
PIT,FLL,518.0
PIT,HOU,1645.0
PIT,IAD,538.3333333333334
PIT,IAH,923.0
PIT,JFK,439.25
PIT,LAS,1009.5
PIT,LAX,1759.0
PIT,LGA,362.2
PIT,MCO,313.375
PIT,MDW,778.0
PIT,MIA,447.4
PIT,MSP,802.5
PIT,ORD,529.6666666666667
PIT,PHL,421.25
PIT,PHX,1007.5
PIT,RDU,1516.0
PIT,RSW,442.4
PIT,SEA,1767.0
PIT,SRQ,1589.0
PIT,STL,1460.0
PIT,TPA,470.5
PLN,DTW,1508.0
PNS,ATL,351.0
PNS,BNA,797.5
PNS,CLT,452.75
PNS,DAL,1550.0
PNS,DCA,836.0
PNS,DEN,1620.0
PNS,DFW,476.75
PNS,HOU,1537.0
PNS,IAH,819.0
PNS,LGA,1583.0
PNS,MCO,1521.0
PNS,MIA,548.3333333333334
PNS,PHL,1581.0
PNS,STL,1541.0
PRC,DEN,1538.0
PRC,LAX,1516.0
PSC,DEN,797.0
PSC,MSP,1620.0
PSC,SEA,303.3333333333333
PSC,SFO,1550.0
PSC,SLC,812.0
PSE,JFK,1460.0
PSE,MCO,908.0
PSM,PGD,1651.0
PSP,AUS,1592.0
PSP,BNA,1645.0
PSP,BOI,1567.0
PSP,BOS,1731.0
PSP,DAL,1596.0
PSP,DEN,417.4
PSP,DFW,633.6666666666666
PSP,IAH,891.0
PSP,JFK,1718.0
PSP,LAS,1499.0
PSP,LAX,1486.0
PSP,MSP,1639.0
PSP,OAK,806.0
PSP,ORD,740.0
PSP,PAE,1615.0
PSP,PDX,511.25
PSP,PHX,545.3333333333334
PSP,SEA,422.8
PSP,SFO,252.25
PSP,SJC,1460.0
PSP,SLC,826.5
PSP,SMF,1529.0
PUB,DEN,1489.0
PUW,SEA,769.5
PVD,ATL,876.0
PVD,BWI,564.6666666666666
PVD,CLT,616.3333333333333
PVD,DCA,451.5
PVD,DTW,857.0
PVD,EWR,410.25
PVD,FLL,908.5
PVD,IAD,813.0
PVD,MCO,332.7142857142857
PVD,MDW,1460.0
PVD,ORD,740.0
PVD,PBI,1626.0
PVD,PHL,799.0
PVD,RSW,907.0
PVD,TPA,665.0
PVU,PIE,1669.0
PWM,ATL,1614.0
PWM,BWI,592.0
PWM,CLT,878.0
PWM,DCA,588.6666666666666
PWM,DTW,1582.0
PWM,EWR,563.0
PWM,IAD,828.0
PWM,JFK,1514.0
PWM,ORD,828.0
PWM,PHL,821.5
PWM,TPA,1657.0
RAP,AZA,1569.0
RAP,DEN,407.5
RAP,DFW,1578.0
RAP,MSP,774.0
RAP,ORD,1460.0
RDD,LAX,1531.0
RDD,SEA,1553.0
RDD,SFO,540.3333333333334
RDM,DEN,860.0
RDM,LAX,740.0
RDM,PHX,850.5
RDM,SEA,303.66666666666663
RDM,SFO,546.6666666666666
RDM,SLC,778.0
RDU,ATL,260.25
RDU,AUS,919.5
RDU,BNA,817.0
RDU,BOS,307.1428571428572
RDU,BWI,545.3333333333334
RDU,CLT,295.3333333333333
RDU,DAL,1620.0
RDU,DCA,537.0
RDU,DEN,527.4
RDU,DFW,547.5
RDU,DTW,580.0
RDU,EWR,283.7142857142857
RDU,FLL,788.0
RDU,IAD,778.5
RDU,IAH,899.5
RDU,JFK,259.875
RDU,LAS,1036.0
RDU,LAX,1775.0
RDU,LGA,291.2857142857143
RDU,MCO,324.1666666666667
RDU,MDW,793.0
RDU,MIA,311.7142857142857
RDU,MSP,887.5
RDU,ORD,375.4
RDU,PHL,435.75
RDU,PHX,1741.0
RDU,PIT,1512.0
RDU,SEA,1071.0
RDU,SFO,1793.0
RDU,SJU,909.5
RDU,SLC,1716.0
RDU,STL,1460.0
RDU,TPA,467.75
RFD,AZA,1654.0
RHI,MSP,778.0
RIC,ATL,338.1666666666667
RIC,BOS,544.0
RIC,CLT,312.0
RIC,DEN,972.0
RIC,DFW,921.5
RIC,DTW,1540.0
RIC,EWR,362.4
RIC,FLL,796.5
RIC,IAD,528.3333333333333
RIC,IAH,1641.0
RIC,JFK,1512.0
RIC,LGA,429.0
RIC,MCO,532.0
RIC,MIA,861.0
RIC,MSP,1620.0
RIC,ORD,798.5
RIC,PHL,537.3333333333334
RIC,SRQ,1569.0
RIC,TPA,1566.0
RIW,DEN,793.0
RKS,DEN,1511.0
RNO,ATL,1693.0
RNO,AUS,1625.0
RNO,BUR,1515.0
RNO,DEN,419.0
RNO,DFW,667.6666666666666
RNO,IAH,1634.0
RNO,JFK,1728.0
RNO,LAS,312.0
RNO,LAX,226.77777777777777
RNO,LGB,1524.0
RNO,OAK,1494.0
RNO,PDX,816.5
RNO,PHX,576.3333333333334
RNO,SAN,807.0
RNO,SEA,564.0
RNO,SFO,425.25
RNO,SJC,1500.0
RNO,SLC,564.6666666666666
RNO,SNA,1528.0
ROA,ATL,801.5
ROA,CLT,303.8333333333333
ROA,IAD,778.5
ROA,LGA,1517.0
ROA,PHL,1508.0
ROC,ATL,857.5
ROC,BOS,1460.0
ROC,BWI,793.0
ROC,CLT,593.0
ROC,DCA,557.0
ROC,DTW,801.0
ROC,EWR,354.0
ROC,IAD,763.5
ROC,JFK,417.5
ROC,MCO,645.3333333333334
ROC,MIA,1635.0
ROC,ORD,436.75
ROC,PHL,767.5
ROC,TPA,891.0
ROW,DFW,803.0
ROW,PHX,1536.0
RST,MSP,761.5
RST,ORD,1507.0
RSW,ACY,867.0
RSW,ATL,238.33333333333331
RSW,AUS,889.5
RSW,BDL,644.0
RSW,BNA,1561.0
RSW,BOS,424.0
RSW,BUF,886.5
RSW,BWI,500.75
RSW,CLE,394.1666666666666
RSW,CLT,403.6
RSW,CMH,312.8571428571429
RSW,CVG,502.75
RSW,DAL,1600.0
RSW,DCA,494.0
RSW,DEN,527.0
RSW,DFW,524.75
RSW,DTW,364.0
RSW,EWR,366.0
RSW,GRR,895.0
RSW,HOU,1582.0
RSW,HPN,1612.0
RSW,IAD,617.6666666666667
RSW,IAH,618.6666666666667
RSW,IND,387.3333333333333
RSW,ISP,1599.0
RSW,JFK,599.6666666666667
RSW,LAX,1753.0
RSW,LBE,1460.0
RSW,LGA,878.5
RSW,MCI,899.0
RSW,MCO,770.0
RSW,MDW,417.5
RSW,MHT,1460.0
RSW,MKE,400.6666666666666
RSW,MSP,411.83333333333337
RSW,ORD,256.8181818181818
RSW,PHL,394.33333333333337
RSW,PIT,430.4
RSW,PVD,885.0
RSW,SDF,853.5
RSW,SEA,1810.0
RSW,SFO,1803.0
RSW,STL,438.4
SAF,DFW,553.0
SAF,PHX,1515.0
SAN,ABQ,1540.0
SAN,ATL,515.6
SAN,AUS,517.5
SAN,BNA,941.5
SAN,BOI,851.0
SAN,BOS,1731.0
SAN,BWI,1700.0
SAN,CLT,721.3333333333333
SAN,DAL,520.25
SAN,DEN,296.0
SAN,DFW,363.7142857142857
SAN,DTW,1667.0
SAN,EWR,645.5
SAN,FAT,1515.0
SAN,FLL,986.0
SAN,GEG,1601.0
SAN,HDN,1591.0
SAN,HOU,889.0
SAN,IAD,1714.0
SAN,IAH,528.0
SAN,JAC,1594.0
SAN,JFK,519.2
SAN,LAS,266.2857142857143
SAN,LAX,771.0
SAN,MCI,1610.0
SAN,MCO,1696.0
SAN,MDW,740.0
SAN,MIA,1704.0
SAN,MRY,1460.0
SAN,MSP,923.0
SAN,MSY,1640.0
SAN,OAK,374.4
SAN,ORD,468.2
SAN,PDX,517.5
SAN,PHL,1713.0
SAN,PHX,251.25
SAN,RNO,814.0
SAN,SAT,1583.0
SAN,SBP,1504.0
SAN,SEA,299.0
SAN,SFO,240.11111111111111
SAN,SJC,255.375
SAN,SLC,355.5
SAN,SMF,297.57142857142856
SAN,STL,914.0
SAN,STS,1537.0
SAN,TUS,1514.0
SAT,ABQ,1547.0
SAT,ATL,412.8
SAT,BNA,835.5
SAT,BWI,1616.0
SAT,CLT,873.0
SAT,COS,1568.0
SAT,DAL,543.0
SAT,DEN,304.0
SAT,DFW,243.5
SAT,DTW,1602.0
SAT,ELP,819.0
SAT,EWR,1638.0
SAT,FLL,1593.0
SAT,HOU,536.6666666666666
SAT,IAD,890.0
SAT,IAH,264.0
SAT,JFK,1661.0
SAT,LAS,531.0
SAT,LAX,559.0
SAT,MCO,506.5
SAT,MDW,1460.0
SAT,MIA,1594.0
SAT,MSP,1585.0
SAT,MSY,1524.0
SAT,ORD,798.0
SAT,PHX,509.5
SAT,SAN,1629.0
SAT,SEA,1706.0
SAT,SFO,1664.0
SAT,SLC,1605.0
SAT,STL,1550.0
SAT,TPA,857.0
SAV,ATL,338.6
SAV,BNA,1532.0
SAV,BOS,1596.0
SAV,BWI,816.0
SAV,CLT,359.2
SAV,DAL,1460.0
SAV,DCA,811.0
SAV,DEN,1666.0
SAV,DFW,646.6666666666666
SAV,EWR,483.0
SAV,HOU,1592.0
SAV,IAD,818.5
SAV,IAH,869.5
SAV,JFK,565.0
SAV,LGA,835.0
SAV,MDW,1575.0
SAV,MIA,773.5
SAV,ORD,804.0
SAV,PHL,840.0
SBA,DEN,506.0
SBA,DFW,1615.0
SBA,LAS,548.3333333333334
SBA,LAX,1481.0
SBA,OAK,1507.0
SBA,PHX,809.5
SBA,SEA,1601.0
SBA,SFO,546.3333333333334
SBN,ATL,837.5
SBN,CLT,818.5
SBN,DFW,896.5
SBN,DTW,753.5
SBN,ORD,387.75
SBN,SFB,1586.0
SBP,DEN,872.5
SBP,DFW,1620.0
SBP,LAX,776.5
SBP,PHX,812.5
SBP,SAN,1507.0
SBP,SEA,1590.0
SBP,SFO,757.5
SBY,CLT,810.5
SBY,PHL,1493.0
SCE,DTW,1520.0
SCE,IAD,768.0
SCE,PHL,754.5
SCK,LAS,1518.0
SDF,ATL,357.6
SDF,BWI,1526.0
SDF,CLT,437.25
SDF,DAL,1581.0
SDF,DCA,815.0
SDF,DEN,907.5
SDF,DFW,642.6666666666666
SDF,DTW,765.0
SDF,EWR,835.0
SDF,FLL,1460.0
SDF,IAD,812.0
SDF,IAH,1606.0
SDF,LAS,969.0
SDF,LAX,1460.0
SDF,LGA,597.0
SDF,MCO,481.5
SDF,MIA,866.5
SDF,MSP,1557.0
SDF,ORD,343.4
SDF,PGD,1570.0
SDF,PHL,822.0
SDF,PHX,1693.0
SDF,RSW,798.5
SDF,TPA,847.5
SEA,ABQ,1602.0
SEA,ALW,779.5
SEA,ATL,421.125
SEA,AUS,709.3333333333333
SEA,BIL,842.5
SEA,BLI,405.25
SEA,BNA,971.5
SEA,BOI,208.72727272727272
SEA,BOS,578.0
SEA,BUR,580.6666666666666
SEA,BWI,1460.0
SEA,BZN,582.3333333333334
SEA,CLT,1721.0
SEA,CMH,1700.0
SEA,CVG,962.0
SEA,DAL,841.5
SEA,DCA,999.5
SEA,DEN,238.7692307692308
SEA,DFW,428.1428571428572
SEA,DTW,482.8
SEA,EAT,764.5
SEA,ELP,1626.0
SEA,EUG,351.8
SEA,EWR,579.5
SEA,FAT,612.6666666666667
SEA,FCA,801.5
SEA,FLL,1057.0
SEA,GEG,177.83333333333334
SEA,GTF,1541.0
SEA,HDN,1582.0
SEA,HLN,1534.0
SEA,IAD,667.6666666666666
SEA,IAH,527.4
SEA,ICT,1637.0
SEA,IDA,1547.0
SEA,IND,1675.0
SEA,JAC,829.0
SEA,JFK,456.4285714285714
SEA,LAS,223.91666666666669
SEA,LAX,224.7692307692308
SEA,MCI,558.3333333333334
SEA,MCO,606.0
SEA,MFR,290.0
SEA,MIA,1772.0
SEA,MKE,1665.0
SEA,MRY,1566.0
SEA,MSO,562.0
SEA,MSP,406.8
SEA,MSY,1708.0
SEA,OAK,405.2
SEA,OKC,1642.0
SEA,OMA,1624.0
SEA,ONT,428.0
SEA,ORD,297.1818181818182
SEA,PDX,126.44444444444444
SEA,PHL,1009.0
SEA,PHX,214.8235294117647
SEA,PIT,1695.0
SEA,PSC,293.3333333333333
SEA,PSP,436.4
SEA,PUW,783.0
SEA,RDD,1548.0
SEA,RDM,260.42857142857144
SEA,RDU,1004.0
SEA,RNO,574.6666666666666
SEA,RSW,1776.0
SEA,SAN,295.3333333333333
SEA,SAT,1668.0
SEA,SBA,1578.0
SEA,SBP,1572.0
SEA,SFO,200.46666666666667
SEA,SJC,313.57142857142856
SEA,SLC,248.55555555555557
SEA,SMF,306.8571428571429
SEA,SNA,317.7142857142857
SEA,STL,946.0
SEA,STS,828.5
SEA,SUN,778.5
SEA,TPA,693.6666666666666
SEA,TUS,595.3333333333333
SEA,YKM,763.0
SFB,ABE,1583.0
SFB,AVL,802.5
SFB,FNT,1588.0
SFB,FSD,1641.0
SFB,GRR,1590.0
SFB,HTS,1545.0
SFB,IND,1569.0
SFB,LCK,1558.0
SFB,MDT,1561.0
SFB,OKC,1618.0
SFB,PBG,1603.0
SFB,SBN,1584.0
SFB,TYS,1527.0
SFB,USA,1521.0
SFO,ABQ,1579.0
SFO,ACV,783.0
SFO,ASE,854.0
SFO,ATL,550.0
SFO,AUS,553.75
SFO,BDL,1752.0
SFO,BFL,1505.0
SFO,BIH,1507.0
SFO,BNA,1691.0
SFO,BOI,384.0
SFO,BOS,600.4
SFO,BUR,348.6
SFO,BWI,1737.0
SFO,BZN,612.3333333333333
SFO,CLE,1706.0
SFO,CLT,766.3333333333333
SFO,DAL,1647.0
SFO,DCA,1735.0
SFO,DEN,289.4
SFO,DFW,436.5
SFO,DTW,740.0
SFO,EGE,1583.0
SFO,EUG,809.5
SFO,EWR,441.6
SFO,FAT,521.3333333333333
SFO,FLL,667.0
SFO,GEG,838.0
SFO,IAD,572.0
SFO,IAH,443.0
SFO,IND,1689.0
SFO,JAC,614.3333333333333
SFO,JFK,379.46153846153845
SFO,LAS,195.7692307692308
SFO,LAX,134.55
SFO,MCO,655.75
SFO,MFR,557.3333333333334
SFO,MIA,664.75
SFO,MRY,1482.0
SFO,MSP,691.0
SFO,MTJ,1576.0
SFO,ONT,437.25
SFO,ORD,338.125
SFO,PDX,308.2857142857143
SFO,PHL,1025.0
SFO,PHX,241.27272727272725
SFO,PSC,1551.0
SFO,PSP,249.125
SFO,RDD,524.6666666666667
SFO,RDM,568.0
SFO,RDU,1733.0
SFO,RNO,416.25
SFO,RSW,1742.0
SFO,SAN,246.88888888888889
SFO,SAT,1640.0
SFO,SBA,546.0
SFO,SBP,784.0
SFO,SEA,223.42857142857144
SFO,SLC,249.9
SFO,SMF,506.6666666666667
SFO,SNA,280.8571428571429
SFO,STL,1657.0
SFO,STS,1460.0
SFO,SUN,1559.0
SFO,TPA,768.6666666666667
SFO,TUS,567.0
SGF,ATL,818.5
SGF,CLT,596.6666666666667
SGF,DEN,487.5
SGF,DFW,374.2
SGF,ORD,539.6666666666666
SGF,PIE,1564.0
SGU,DEN,779.5
SGU,PHX,1502.0
SGU,SLC,549.6666666666666
SHD,IAD,1487.0
SHD,ORD,1551.0
SHR,DEN,771.5
SHV,ATL,572.3333333333334
SHV,CLT,599.0
SHV,DFW,422.25
SHV,IAH,1502.0
SHV,LAX,1671.0
SJC,ATL,1700.0
SJC,AUS,908.0
SJC,BNA,1718.0
SJC,BOI,817.5
SJC,BUR,345.6
SJC,DAL,1630.0
SJC,DEN,388.6666666666666
SJC,DFW,1632.0
SJC,GEG,849.0
SJC,HOU,1659.0
SJC,IAH,929.5
SJC,JFK,1749.0
SJC,LAS,366.8
SJC,LAX,191.72727272727272
SJC,LGB,553.0
SJC,MSP,1647.0
SJC,ONT,789.0
SJC,PDX,333.8333333333333
SJC,PHX,394.4
SJC,PSP,1460.0
SJC,RNO,1502.0
SJC,SAN,253.25
SJC,SEA,308.625
SJC,SLC,587.3333333333334
SJC,SNA,556.0
SJC,STL,1665.0
SJT,DFW,417.5
SJU,ATL,700.6666666666666
SJU,AUS,1736.0
SJU,BDL,853.5
SJU,BNA,1689.0
SJU,BOS,496.6
SJU,BUF,1717.0
SJU,BWI,963.0
SJU,CLT,702.3333333333333
SJU,DCA,1666.0
SJU,DFW,1733.0
SJU,EWR,421.125
SJU,FLL,365.0
SJU,HOU,1711.0
SJU,IAD,962.5
SJU,IAH,991.5
SJU,JFK,372.6363636363636
